event_id,campaign_id,client_id,event_date,event_type,account_id,revenue_influenced
evt_0887,camp_023,client_003,2025-08-25,impression,acc_087,
evt_0888,camp_024,client_003,2026-02-15,impression,acc_097,
evt_0889,camp_011,client_004,2025-10-29,click,acc_063,
evt_0890,camp_048,client_003,2026-01-02,impression,acc_099,
evt_0891,camp_040,client_001,2026-02-22,impression,acc_028,
evt_0892,camp_026,client_004,2026-02-22,click,acc_020,
evt_0893,camp_013,client_001,2025-09-04,impression,acc_091,
evt_0894,camp_027,client_004,2025-07-30,impression,acc_005,
evt_0895,camp_029,client_003,2025-12-13,impression,acc_059,
evt_0896,camp_033,client_003,2026-01-08,impression,acc_016,
evt_0897,camp_048,client_003,2026-01-11,form_fill,acc_011,24663.67
evt_0898,camp_033,client_003,2026-01-19,impression,acc_024,
evt_0899,camp_009,client_001,2025-12-31,click,acc_023,
evt_0900,camp_039,client_002,2025-07-12,form_fill,acc_049,
evt_0901,camp_039,client_002,2025-06-08,impression,acc_095,
evt_0902,camp_022,client_003,2026-01-29,click,acc_048,
evt_0903,camp_009,client_001,2025-12-26,click,acc_052,
evt_0904,camp_036,client_002,2025-09-11,impression,acc_049,
evt_0905,camp_013,client_001,2025-09-13,click,acc_028,
evt_0906,camp_044,client_004,2025-09-03,impression,acc_039,
evt_0907,camp_046,client_001,2025-07-23,impression,acc_082,
evt_0908,camp_045,client_001,2025-08-27,click,acc_082,
evt_0909,camp_049,client_001,2025-07-26,impression,acc_041,
evt_0910,camp_037,client_002,2025-10-12,click,acc_090,
evt_0911,camp_035,client_004,2025-11-02,click,acc_034,
evt_0912,camp_034,client_003,2026-02-09,impression,acc_015,
evt_0913,camp_004,client_001,2025-11-20,impression,acc_086,
evt_0914,camp_049,client_001,2025-07-09,click,acc_026,
evt_0915,camp_010,client_002,2025-10-26,click,acc_004,
evt_0916,camp_014,client_001,2025-09-08,impression,acc_067,
evt_0917,camp_029,client_003,2025-12-07,click,acc_015,
evt_0918,camp_048,client_003,2025-12-21,click,acc_074,
evt_0919,camp_036,client_002,2025-08-01,impression,acc_053,
evt_0920,camp_045,client_001,2025-10-10,impression,acc_036,
evt_0921,camp_025,client_003,2025-09-18,form_fill,acc_055,16320.05
evt_0922,camp_036,client_002,2025-07-03,click,acc_004,
evt_0923,camp_013,client_001,2025-09-08,click,acc_079,
evt_0924,camp_041,client_002,2025-07-04,click,acc_095,
evt_0925,camp_035,client_004,2025-11-13,impression,acc_088,
evt_0926,camp_047,client_002,2025-12-19,impression,acc_027,
evt_0927,camp_044,client_004,2025-07-01,meeting_booked,acc_008,111586.53
evt_0928,camp_008,client_004,2026-02-01,impression,acc_040,
evt_0929,camp_036,client_002,2025-07-18,impression,acc_043,
evt_0930,camp_017,client_001,2025-10-18,impression,acc_003,
evt_0931,camp_010,client_002,2025-09-22,form_fill,acc_004,
evt_0932,camp_050,client_003,2025-08-29,click,acc_087,
evt_0933,camp_020,client_003,2025-09-14,impression,acc_060,
evt_0934,camp_005,client_003,2025-12-27,impression,acc_097,
evt_0935,camp_012,client_004,2025-06-19,click,acc_070,
evt_0936,camp_011,client_004,2025-11-25,impression,acc_042,
evt_0937,camp_006,client_002,2025-09-06,form_fill,acc_051,17222.26
evt_0938,camp_019,client_002,2025-09-28,impression,acc_027,
evt_0939,camp_031,client_002,2026-01-09,impression,acc_069,
evt_0940,camp_023,client_003,2025-08-18,form_fill,acc_059,31435.45
evt_0941,camp_003,client_002,2025-12-28,impression,acc_090,
evt_0942,camp_008,client_004,2026-02-08,impression,acc_040,
evt_0943,camp_019,client_002,2025-09-20,click,acc_001,
evt_0944,camp_024,client_003,2026-04-06,impression,acc_065,
evt_0945,camp_003,client_002,2026-02-09,impression,acc_046,
evt_0946,camp_033,client_003,2025-11-19,impression,acc_012,
evt_0947,camp_050,client_003,2025-08-24,impression,acc_074,
evt_0948,camp_005,client_003,2025-12-14,click,acc_029,
evt_0949,camp_028,client_002,2025-09-01,impression,acc_013,
evt_0950,camp_045,client_001,2025-09-11,impression,acc_093,
evt_0951,camp_005,client_003,2025-12-06,impression,acc_099,
evt_0952,camp_046,client_001,2025-07-05,impression,acc_037,
evt_0953,camp_004,client_001,2025-12-14,impression,acc_026,
evt_0954,camp_037,client_002,2025-09-23,impression,acc_031,
evt_0955,camp_029,client_003,2025-11-11,impression,acc_087,
evt_0956,camp_002,client_004,2026-02-19,impression,acc_040,
evt_0957,camp_042,client_004,2026-01-21,impression,acc_088,
evt_0958,camp_048,client_003,2025-12-09,click,acc_075,
evt_0959,camp_005,client_003,2026-01-20,impression,acc_054,
evt_0960,camp_044,client_004,2025-08-24,impression,acc_034,
evt_0961,camp_049,client_001,2025-07-15,impression,acc_061,
evt_0962,camp_043,client_001,2026-01-16,impression,acc_003,
evt_0963,camp_015,client_002,2025-08-24,click,acc_018,
evt_0964,camp_035,client_004,2025-11-15,impression,acc_034,
evt_0965,camp_044,client_004,2025-08-29,impression,acc_094,
evt_0966,camp_001,client_002,2025-08-23,impression,acc_069,
evt_0967,camp_003,client_002,2026-01-29,impression,acc_001,
evt_0968,camp_035,client_004,2025-10-10,impression,acc_071,
evt_0969,camp_048,client_003,2026-01-22,impression,acc_099,
evt_0970,camp_027,client_004,2025-07-20,impression,acc_080,
evt_0971,camp_012,client_004,2025-07-14,impression,acc_022,
evt_0972,camp_012,client_004,2025-08-23,click,acc_081,
evt_0973,camp_049,client_001,2025-07-20,impression,acc_067,
evt_0974,camp_005,client_003,2025-11-26,impression,acc_048,
evt_0975,camp_013,client_001,2025-09-12,impression,acc_093,
evt_0976,camp_022,client_003,2025-12-19,click,acc_054,
evt_0977,camp_016,client_002,2025-09-29,impression,acc_013,
evt_0978,camp_013,client_001,2025-09-09,impression,acc_037,
evt_0979,camp_040,client_001,2026-02-28,click,acc_086,
evt_0980,camp_010,client_002,2025-10-18,impression,acc_072,
evt_0981,camp_021,client_003,2025-12-17,impression,acc_056,
evt_0982,camp_016,client_002,2025-10-25,click,acc_031,
evt_0983,camp_028,client_002,2025-10-10,impression,acc_043,
evt_0984,camp_044,client_004,2025-07-20,form_fill,acc_088,
evt_0985,camp_023,client_003,2025-09-20,impression,acc_048,
evt_0986,camp_012,client_004,2025-06-21,click,acc_080,
evt_0987,camp_009,client_001,2025-12-19,impression,acc_067,
evt_0988,camp_041,client_002,2025-06-24,form_fill,acc_009,31949.7
evt_0989,camp_038,client_003,2025-09-04,click,acc_075,
evt_0990,camp_014,client_001,2025-10-10,impression,acc_006,
evt_0991,camp_035,client_004,2025-11-16,click,acc_063,
evt_0992,camp_024,client_003,2026-02-28,form_fill,acc_055,
evt_0993,camp_019,client_002,2025-09-18,impression,acc_018,
evt_0994,camp_006,client_002,2025-09-15,impression,acc_053,
evt_0995,camp_043,client_001,2026-01-28,meeting_booked,acc_030,147368.71
evt_0996,camp_044,client_004,2025-08-12,impression,acc_019,
evt_0997,camp_011,client_004,2025-11-27,form_fill,acc_019,48419.04
evt_0998,camp_048,client_003,2026-01-06,form_fill,acc_099,
evt_0999,camp_049,client_001,2025-07-05,impression,acc_064,
evt_1000,camp_024,client_003,2026-02-07,click,acc_033,
evt_1001,camp_034,client_003,2026-03-01,impression,acc_054,
evt_1002,camp_030,client_002,2025-09-08,meeting_booked,acc_004,51990.31
evt_1003,camp_046,client_001,2025-09-21,click,acc_066,
evt_1004,camp_048,client_003,2026-01-13,impression,acc_044,
evt_1005,camp_012,client_004,2025-07-30,impression,acc_040,
evt_1006,camp_042,client_004,2025-12-17,impression,acc_096,
evt_1007,camp_025,client_003,2025-09-21,impression,acc_033,
evt_1008,camp_023,client_003,2025-09-19,form_fill,acc_060,
evt_1009,camp_009,client_001,2025-12-17,impression,acc_061,
evt_1010,camp_033,client_003,2025-12-11,impression,acc_087,
evt_1011,camp_012,client_004,2025-07-28,impression,acc_019,
evt_1012,camp_008,client_004,2026-02-07,impression,acc_081,
evt_1013,camp_022,client_003,2025-12-17,impression,acc_099,
evt_1014,camp_031,client_002,2026-02-04,impression,acc_062,
evt_1015,camp_042,client_004,2026-01-08,impression,acc_096,
evt_1016,camp_003,client_002,2026-01-29,impression,acc_018,
evt_1017,camp_009,client_001,2025-12-09,form_fill,acc_082,
evt_1018,camp_011,client_004,2025-12-19,impression,acc_032,
evt_1019,camp_026,client_004,2026-03-05,impression,acc_078,
evt_1020,camp_047,client_002,2025-12-18,form_fill,acc_098,
evt_1021,camp_039,client_002,2025-07-09,impression,acc_062,
evt_1022,camp_027,client_004,2025-06-02,click,acc_078,
evt_1023,camp_050,client_003,2025-08-29,click,acc_024,
evt_1024,camp_017,client_001,2025-11-01,click,acc_026,
evt_1025,camp_030,client_002,2025-09-11,impression,acc_084,
evt_1026,camp_025,client_003,2025-09-08,impression,acc_016,
evt_1027,camp_034,client_003,2026-03-20,impression,acc_065,
evt_1028,camp_010,client_002,2025-09-19,impression,acc_084,
evt_1029,camp_040,client_001,2026-02-12,form_fill,acc_079,
evt_1030,camp_049,client_001,2025-06-25,impression,acc_023,
evt_1031,camp_009,client_001,2025-12-07,form_fill,acc_079,32812.36
evt_1032,camp_034,client_003,2026-02-28,form_fill,acc_056,22018.86
evt_1033,camp_031,client_002,2026-02-26,impression,acc_100,
evt_1034,camp_048,client_003,2026-01-12,impression,acc_097,
evt_1035,camp_009,client_001,2026-01-06,click,acc_035,
evt_1036,camp_006,client_002,2025-09-30,form_fill,acc_046,
evt_1037,camp_013,client_001,2025-09-16,click,acc_003,
evt_1038,camp_001,client_002,2025-08-21,impression,acc_072,
evt_1039,camp_001,client_002,2025-08-29,impression,acc_053,
evt_1040,camp_021,client_003,2025-12-30,impression,acc_056,
evt_1041,camp_028,client_002,2025-09-25,impression,acc_085,
evt_1042,camp_035,client_004,2025-11-11,impression,acc_042,
evt_1043,camp_018,client_003,2025-12-30,click,acc_089,
evt_1044,camp_027,client_004,2025-07-26,impression,acc_071,
evt_1045,camp_024,client_003,2026-04-12,impression,acc_074,
evt_1046,camp_020,client_003,2025-08-15,click,acc_075,
evt_1047,camp_026,client_004,2026-01-11,click,acc_088,
evt_1048,camp_043,client_001,2026-01-24,impression,acc_023,
evt_1049,camp_045,client_001,2025-07-29,impression,acc_026,
evt_1050,camp_026,client_004,2026-02-07,click,acc_094,
evt_1051,camp_040,client_001,2026-03-22,click,acc_091,
evt_1052,camp_011,client_004,2025-12-21,impression,acc_040,
evt_1053,camp_006,client_002,2025-09-22,form_fill,acc_018,
evt_1054,camp_005,client_003,2025-12-15,impression,acc_044,
evt_1055,camp_039,client_002,2025-06-26,form_fill,acc_004,
evt_1056,camp_042,client_004,2025-12-31,click,acc_070,
evt_1057,camp_039,client_002,2025-05-30,impression,acc_004,
evt_1058,camp_029,client_003,2025-10-15,click,acc_007,
evt_1059,camp_034,client_003,2026-02-20,impression,acc_048,
evt_1060,camp_039,client_002,2025-07-14,click,acc_068,
evt_1061,camp_040,client_001,2026-03-22,impression,acc_026,
evt_1062,camp_016,client_002,2025-09-11,meeting_booked,acc_085,17592.21
evt_1063,camp_018,client_003,2025-12-25,click,acc_055,
evt_1064,camp_026,client_004,2026-01-19,impression,acc_076,
evt_1065,camp_048,client_003,2025-12-11,form_fill,acc_097,
evt_1066,camp_047,client_002,2025-12-26,impression,acc_069,
evt_1067,camp_018,client_003,2025-12-04,impression,acc_033,
evt_1068,camp_026,client_004,2025-12-25,impression,acc_076,
evt_1069,camp_027,client_004,2025-05-28,impression,acc_070,
evt_1070,camp_033,client_003,2025-12-19,form_fill,acc_048,47878.76
evt_1071,camp_035,client_004,2025-11-11,impression,acc_096,
evt_1072,camp_029,client_003,2025-12-01,impression,acc_055,
evt_1073,camp_016,client_002,2025-10-01,meeting_booked,acc_100,71533.02
evt_1074,camp_030,client_002,2025-09-06,impression,acc_072,
evt_1075,camp_017,client_001,2025-10-20,impression,acc_010,
evt_1076,camp_015,client_002,2025-08-03,click,acc_090,
evt_1077,camp_027,client_004,2025-07-21,impression,acc_039,
evt_1078,camp_045,client_001,2025-08-17,impression,acc_035,
evt_1079,camp_026,client_004,2026-02-07,impression,acc_081,
evt_1080,camp_012,client_004,2025-07-22,impression,acc_063,
evt_1081,camp_037,client_002,2025-09-13,form_fill,acc_043,45586.45
evt_1082,camp_032,client_001,2025-09-18,impression,acc_093,
evt_1083,camp_016,client_002,2025-09-24,impression,acc_043,
evt_1084,camp_016,client_002,2025-10-02,impression,acc_084,
evt_1085,camp_007,client_001,2025-11-01,click,acc_023,
evt_1086,camp_043,client_001,2026-01-20,impression,acc_064,
evt_1087,camp_035,client_004,2025-11-05,impression,acc_005,
evt_1088,camp_021,client_003,2026-02-03,meeting_booked,acc_060,135064.97
evt_1089,camp_018,client_003,2025-12-03,meeting_booked,acc_060,137820.99
evt_1090,camp_018,client_003,2025-12-08,click,acc_055,
evt_1091,camp_009,client_001,2026-01-03,impression,acc_006,
evt_1092,camp_035,client_004,2025-11-07,impression,acc_005,
evt_1093,camp_044,client_004,2025-06-29,impression,acc_092,
evt_1094,camp_008,client_004,2026-02-16,impression,acc_083,
evt_1095,camp_045,client_001,2025-07-18,click,acc_003,
evt_1096,camp_025,client_003,2025-09-08,impression,acc_075,
evt_1097,camp_040,client_001,2026-02-21,impression,acc_035,
evt_1098,camp_016,client_002,2025-10-10,form_fill,acc_043,
evt_1099,camp_012,client_004,2025-08-05,impression,acc_063,
evt_1100,camp_045,client_001,2025-09-02,click,acc_041,
evt_1101,camp_018,client_003,2025-12-03,impression,acc_059,
evt_1102,camp_037,client_002,2025-09-19,click,acc_090,
evt_1103,camp_047,client_002,2025-12-12,impression,acc_043,
evt_1104,camp_025,client_003,2025-09-09,click,acc_029,
evt_1105,camp_048,client_003,2026-01-06,click,acc_016,
evt_1106,camp_012,client_004,2025-08-14,impression,acc_042,
evt_1107,camp_041,client_002,2025-07-03,click,acc_068,
evt_1108,camp_020,client_003,2025-09-12,click,acc_044,
evt_1109,camp_004,client_001,2025-11-25,click,acc_045,
evt_1110,camp_004,client_001,2025-12-14,impression,acc_028,
evt_1111,camp_041,client_002,2025-07-07,click,acc_013,
evt_1112,camp_017,client_001,2025-10-19,impression,acc_041,
evt_1113,camp_017,client_001,2025-10-08,impression,acc_041,
evt_1114,camp_023,client_003,2025-08-13,impression,acc_089,
evt_1115,camp_042,client_004,2026-01-16,impression,acc_080,
evt_1116,camp_050,client_003,2025-08-12,impression,acc_048,
evt_1117,camp_033,client_003,2026-01-02,form_fill,acc_060,
evt_1118,camp_019,client_002,2025-09-24,form_fill,acc_058,32388.45
evt_1119,camp_022,client_003,2026-02-15,impression,acc_056,
evt_1120,camp_005,client_003,2025-12-07,impression,acc_012,
evt_1121,camp_021,client_003,2026-01-17,impression,acc_050,
evt_1122,camp_018,client_003,2025-12-30,impression,acc_077,
evt_1123,camp_029,client_003,2025-12-04,impression,acc_054,
evt_1124,camp_029,client_003,2025-10-11,impression,acc_056,
evt_1125,camp_002,client_004,2026-03-03,click,acc_017,
evt_1126,camp_048,client_003,2026-01-23,impression,acc_097,
evt_1127,camp_011,client_004,2025-10-27,impression,acc_040,
evt_1128,camp_031,client_002,2026-01-14,impression,acc_069,
evt_1129,camp_026,client_004,2026-01-04,impression,acc_070,
evt_1130,camp_040,client_001,2026-02-15,click,acc_025,
evt_1131,camp_025,client_003,2025-09-12,impression,acc_048,
evt_1132,camp_019,client_002,2025-09-24,impression,acc_058,
evt_1133,camp_034,client_003,2026-02-09,impression,acc_024,
evt_1134,camp_023,client_003,2025-09-18,impression,acc_050,
evt_1135,camp_035,client_004,2025-11-10,impression,acc_032,
evt_1136,camp_045,client_001,2025-08-08,impression,acc_067,
evt_1137,camp_030,client_002,2025-10-27,impression,acc_085,
evt_1138,camp_041,client_002,2025-07-02,form_fill,acc_069,
evt_1139,camp_015,client_002,2025-08-30,impression,acc_009,
evt_1140,camp_027,client_004,2025-06-03,impression,acc_032,
evt_1141,camp_001,client_002,2025-07-27,impression,acc_068,
evt_1142,camp_031,client_002,2026-01-09,click,acc_069,
evt_1143,camp_032,client_001,2025-09-30,impression,acc_064,
evt_1144,camp_028,client_002,2025-09-26,impression,acc_046,
evt_1145,camp_001,client_002,2025-08-11,impression,acc_069,
evt_1146,camp_036,client_002,2025-08-21,impression,acc_057,
evt_1147,camp_046,client_001,2025-09-22,impression,acc_093,
evt_1148,camp_025,client_003,2025-09-13,impression,acc_033,
evt_1149,camp_041,client_002,2025-07-01,impression,acc_031,
evt_1150,camp_048,client_003,2026-01-27,impression,acc_074,
evt_1151,camp_013,client_001,2025-08-29,impression,acc_010,
evt_1152,camp_008,client_004,2026-02-14,impression,acc_080,
evt_1153,camp_018,client_003,2026-01-11,impression,acc_097,
evt_1154,camp_002,client_004,2026-02-10,meeting_booked,acc_017,8208.98
evt_1155,camp_007,client_001,2025-11-25,impression,acc_036,
evt_1156,camp_029,client_003,2025-09-22,impression,acc_099,
evt_1157,camp_010,client_002,2025-10-13,impression,acc_001,
evt_1158,camp_027,client_004,2025-07-18,meeting_booked,acc_034,72234.25
evt_1159,camp_003,client_002,2025-11-28,click,acc_049,
evt_1160,camp_010,client_002,2025-09-30,click,acc_004,
evt_1161,camp_005,client_003,2026-01-16,impression,acc_074,
evt_1162,camp_017,client_001,2025-11-04,impression,acc_045,
evt_1163,camp_050,client_003,2025-08-05,impression,acc_097,
evt_1164,camp_029,client_003,2025-09-25,impression,acc_033,
evt_1165,camp_048,client_003,2026-01-09,click,acc_015,
evt_1166,camp_014,client_001,2025-09-30,click,acc_064,
evt_1167,camp_020,client_003,2025-07-22,impression,acc_050,
evt_1168,camp_003,client_002,2026-01-26,impression,acc_098,
evt_1169,camp_017,client_001,2025-10-28,impression,acc_064,
evt_1170,camp_024,client_003,2026-02-28,meeting_booked,acc_011,39215.05
evt_1171,camp_028,client_002,2025-08-18,impression,acc_049,
evt_1172,camp_018,client_003,2025-11-26,impression,acc_075,
evt_1173,camp_016,client_002,2025-09-13,impression,acc_001,
evt_1174,camp_045,client_001,2025-10-01,impression,acc_064,
evt_1175,camp_050,client_003,2025-08-05,impression,acc_012,
evt_1176,camp_006,client_002,2025-09-30,impression,acc_090,
evt_1177,camp_049,client_001,2025-06-23,impression,acc_082,
evt_1178,camp_042,client_004,2026-01-26,impression,acc_017,
evt_1179,camp_007,client_001,2025-12-22,impression,acc_025,
evt_1180,camp_036,client_002,2025-08-15,click,acc_085,
evt_1181,camp_029,client_003,2025-10-14,impression,acc_099,
evt_1182,camp_025,client_003,2025-09-28,impression,acc_054,
evt_1183,camp_003,client_002,2026-01-12,impression,acc_062,
evt_1184,camp_035,client_004,2025-11-06,impression,acc_083,
evt_1185,camp_012,client_004,2025-07-26,impression,acc_071,
evt_1186,camp_030,client_002,2025-09-23,impression,acc_043,
evt_1187,camp_010,client_002,2025-09-30,click,acc_058,
evt_1188,camp_035,client_004,2025-11-04,impression,acc_039,
evt_1189,camp_041,client_002,2025-07-05,click,acc_068,
evt_1190,camp_002,client_004,2026-03-19,click,acc_078,
evt_1191,camp_016,client_002,2025-10-26,impression,acc_049,
evt_1192,camp_035,client_004,2025-10-29,impression,acc_096,
evt_1193,camp_044,client_004,2025-08-17,impression,acc_063,
evt_1194,camp_019,client_002,2025-09-17,impression,acc_049,
evt_1195,camp_008,client_004,2026-02-16,click,acc_014,
evt_1196,camp_003,client_002,2025-12-09,form_fill,acc_018,
evt_1197,camp_032,client_001,2025-09-05,impression,acc_028,
evt_1198,camp_042,client_004,2026-01-06,click,acc_096,
evt_1199,camp_034,client_003,2026-03-21,impression,acc_077,
evt_1200,camp_004,client_001,2025-12-10,impression,acc_041,
evt_1201,camp_005,client_003,2025-12-13,click,acc_007,
evt_1202,camp_006,client_002,2025-10-01,impression,acc_058,
evt_1203,camp_036,client_002,2025-08-24,click,acc_098,
evt_1204,camp_046,client_001,2025-09-18,impression,acc_006,
evt_1205,camp_003,client_002,2025-11-27,click,acc_098,
evt_1206,camp_005,client_003,2026-01-22,impression,acc_029,
evt_1207,camp_047,client_002,2026-01-19,impression,acc_031,
evt_1208,camp_013,client_001,2025-09-15,impression,acc_066,
evt_1209,camp_041,client_002,2025-07-06,click,acc_021,
evt_1210,camp_050,client_003,2025-08-26,impression,acc_087,
evt_1211,camp_030,client_002,2025-10-26,form_fill,acc_095,
evt_1212,camp_012,client_004,2025-08-02,impression,acc_071,
evt_1213,camp_043,client_001,2026-01-18,meeting_booked,acc_026,69236.76
evt_1214,camp_023,client_003,2025-08-29,click,acc_050,
evt_1215,camp_027,client_004,2025-07-10,click,acc_092,
evt_1216,camp_021,client_003,2025-12-22,impression,acc_077,
evt_1217,camp_014,client_001,2025-10-10,form_fill,acc_045,
evt_1218,camp_029,client_003,2025-11-10,impression,acc_059,
evt_1219,camp_003,client_002,2026-02-02,impression,acc_046,
evt_1220,camp_009,client_001,2025-12-07,impression,acc_036,
evt_1221,camp_015,client_002,2025-08-14,impression,acc_027,
evt_1222,camp_045,client_001,2025-09-26,impression,acc_035,
evt_1223,camp_037,client_002,2025-09-09,impression,acc_072,
evt_1224,camp_030,client_002,2025-09-22,impression,acc_051,
evt_1225,camp_024,client_003,2026-03-02,impression,acc_075,
evt_1226,camp_020,client_003,2025-09-14,impression,acc_012,
evt_1227,camp_014,client_001,2025-09-10,click,acc_093,
evt_1228,camp_031,client_002,2026-03-09,click,acc_021,
evt_1229,camp_045,client_001,2025-09-29,click,acc_091,
evt_1230,camp_007,client_001,2025-11-29,impression,acc_079,
evt_1231,camp_037,client_002,2025-08-30,click,acc_053,
evt_1232,camp_050,client_003,2025-08-12,form_fill,acc_050,
evt_1233,camp_008,client_004,2026-02-07,click,acc_092,
evt_1234,camp_039,client_002,2025-07-29,click,acc_001,
evt_1235,camp_025,client_003,2025-09-14,impression,acc_011,
evt_1236,camp_021,client_003,2026-01-12,impression,acc_074,
evt_1237,camp_033,client_003,2025-12-04,impression,acc_097,
evt_1238,camp_044,client_004,2025-07-28,meeting_booked,acc_088,114161.83
evt_1239,camp_037,client_002,2025-09-01,impression,acc_068,
evt_1240,camp_019,client_002,2025-09-08,impression,acc_053,
evt_1241,camp_006,client_002,2025-09-28,click,acc_062,
evt_1242,camp_036,client_002,2025-08-04,impression,acc_053,
evt_1243,camp_033,client_003,2025-11-23,click,acc_056,
evt_1244,camp_031,client_002,2026-02-03,impression,acc_069,
evt_1245,camp_042,client_004,2025-12-25,impression,acc_076,
evt_1246,camp_048,client_003,2025-12-22,impression,acc_065,
evt_1247,camp_018,client_003,2025-12-21,click,acc_056,
evt_1248,camp_037,client_002,2025-09-04,click,acc_009,
evt_1249,camp_028,client_002,2025-09-10,impression,acc_051,
evt_1250,camp_023,client_003,2025-07-22,click,acc_077,
evt_1251,camp_011,client_004,2025-11-30,click,acc_039,
evt_1252,camp_029,client_003,2025-10-08,impression,acc_077,
evt_1253,camp_015,client_002,2025-08-21,impression,acc_027,
evt_1254,camp_047,client_002,2025-11-27,click,acc_009,
evt_1255,camp_016,client_002,2025-11-09,impression,acc_084,
evt_1256,camp_019,client_002,2025-09-14,click,acc_001,
evt_1257,camp_008,client_004,2026-02-14,impression,acc_034,
evt_1258,camp_022,client_003,2026-02-10,impression,acc_029,
evt_1259,camp_035,client_004,2025-10-21,impression,acc_070,
evt_1260,camp_040,client_001,2026-02-19,click,acc_093,
evt_1261,camp_043,client_001,2026-01-13,impression,acc_003,
evt_1262,camp_043,client_001,2026-01-02,impression,acc_066,
evt_1263,camp_004,client_001,2025-12-07,click,acc_036,
evt_1264,camp_040,client_001,2026-02-13,impression,acc_035,
evt_1265,camp_001,client_002,2025-08-12,click,acc_009,
evt_1266,camp_043,client_001,2026-01-12,click,acc_086,
evt_1267,camp_002,client_004,2026-03-22,impression,acc_034,
evt_1268,camp_025,client_003,2025-09-27,impression,acc_065,
evt_1269,camp_021,client_003,2026-02-01,impression,acc_060,
evt_1270,camp_006,client_002,2025-09-04,impression,acc_021,
evt_1271,camp_030,client_002,2025-09-05,impression,acc_069,
evt_1272,camp_034,client_003,2026-02-28,impression,acc_048,
evt_1273,camp_048,client_003,2025-12-08,impression,acc_024,
evt_1274,camp_023,client_003,2025-08-26,impression,acc_054,
evt_1275,camp_033,client_003,2025-11-14,impression,acc_044,
evt_1276,camp_025,client_003,2025-09-22,form_fill,acc_007,
evt_1277,camp_022,client_003,2025-12-20,impression,acc_055,
evt_1278,camp_025,client_003,2025-09-26,impression,acc_065,
evt_1279,camp_041,client_002,2025-06-29,impression,acc_090,
evt_1280,camp_037,client_002,2025-10-13,meeting_booked,acc_018,136911.63
evt_1281,camp_022,client_003,2026-02-11,impression,acc_059,
evt_1282,camp_042,client_004,2026-01-19,impression,acc_017,
evt_1283,camp_013,client_001,2025-09-03,click,acc_025,
evt_1284,camp_034,client_003,2026-03-04,meeting_booked,acc_016,146487.65
evt_1285,camp_010,client_002,2025-11-11,impression,acc_085,
evt_1286,camp_011,client_004,2025-10-25,impression,acc_038,
evt_1287,camp_047,client_002,2025-12-05,impression,acc_013,
evt_1288,camp_010,client_002,2025-09-14,click,acc_098,
evt_1289,camp_027,client_004,2025-06-22,impression,acc_042,
evt_1290,camp_041,client_002,2025-07-01,impression,acc_098,
evt_1291,camp_013,client_001,2025-08-28,impression,acc_023,
evt_1292,camp_049,client_001,2025-07-30,impression,acc_079,
evt_1293,camp_037,client_002,2025-09-19,impression,acc_084,
evt_1294,camp_015,client_002,2025-07-08,impression,acc_090,
evt_1295,camp_045,client_001,2025-08-03,impression,acc_064,
evt_1296,camp_039,client_002,2025-06-24,impression,acc_062,
evt_1297,camp_025,client_003,2025-09-20,impression,acc_060,
evt_1298,camp_013,client_001,2025-08-25,impression,acc_030,
evt_1299,camp_001,client_002,2025-08-14,impression,acc_043,
evt_1300,camp_043,client_001,2026-01-25,impression,acc_028,
evt_1301,camp_012,client_004,2025-08-13,click,acc_047,
evt_1302,camp_030,client_002,2025-10-26,impression,acc_031,
evt_1303,camp_003,client_002,2026-01-04,click,acc_084,
evt_1304,camp_026,client_004,2026-03-06,impression,acc_078,
evt_1305,camp_034,client_003,2026-04-03,click,acc_087,
evt_1306,camp_003,client_002,2025-11-30,impression,acc_068,
evt_1307,camp_003,client_002,2026-01-22,impression,acc_031,
evt_1308,camp_048,client_003,2026-01-11,impression,acc_011,
evt_1309,camp_049,client_001,2025-06-23,impression,acc_082,
evt_1310,camp_029,client_003,2025-10-28,click,acc_055,
evt_1311,camp_019,client_002,2025-09-09,impression,acc_058,
evt_1312,camp_040,client_001,2026-03-23,impression,acc_006,
evt_1313,camp_010,client_002,2025-11-05,impression,acc_058,
evt_1314,camp_006,client_002,2025-09-24,impression,acc_098,
evt_1315,camp_050,client_003,2025-09-04,impression,acc_075,
evt_1316,camp_026,client_004,2026-02-05,impression,acc_042,
evt_1317,camp_012,client_004,2025-07-07,form_fill,acc_047,
evt_1318,camp_021,client_003,2026-01-17,form_fill,acc_097,36200.36
evt_1319,camp_008,client_004,2026-02-03,click,acc_008,
evt_1320,camp_041,client_002,2025-06-24,impression,acc_051,
evt_1321,camp_025,client_003,2025-09-30,meeting_booked,acc_099,93750.52
evt_1322,camp_011,client_004,2025-11-26,impression,acc_040,
evt_1323,camp_050,client_003,2025-08-11,impression,acc_024,
evt_1324,camp_043,client_001,2026-01-06,click,acc_025,
evt_1325,camp_012,client_004,2025-06-17,impression,acc_092,
evt_1326,camp_020,client_003,2025-08-28,impression,acc_099,
evt_1327,camp_012,client_004,2025-06-27,meeting_booked,acc_014,5512.27
evt_1328,camp_049,client_001,2025-06-20,impression,acc_035,
evt_1329,camp_032,client_001,2025-08-23,impression,acc_067,
evt_1330,camp_032,client_001,2025-09-20,impression,acc_030,
evt_1331,camp_031,client_002,2026-02-28,impression,acc_058,
